,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
2937,"A new search in Portugal has brought the case of the British girl, missing since 2007, back to the headlines.",2023-05-23T16:48:13+0000,article,Foreign,World,News,"['MCCANN, MADELEINE', 'MISSING PERSONS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'POLICE', 'NEWS AND NEWS MEDIA', 'SCOTLAND YARD (METROPOLITAN POLICE SERVICE)', 'SKY NEWS', 'BRITISH BROADCASTING CORP', 'PORTUGAL', 'MCCANN, GERRY', 'MCCANN, KATE']"
2938,People around the world are exploring new ways to grow one of the world’s most important staple crops.,2023-05-23T16:50:12+0000,article,Climate,Climate,News,"['RICE', 'AGRICULTURE AND FARMING', 'GLOBAL WARMING', 'GREENHOUSE GAS EMISSIONS', 'INTERNAL-STORYLINE-NO', 'INTERNAL-SUB-ONLY-NL']"
2939,"Using CT scanning on 16th-century books, researchers uncovered bits of parchment salvaged from handwritten manuscripts.",2023-05-23T17:08:43+0000,article,Science,Science,News,"['BOOKBINDING', 'COMPUTERIZED AXIAL TOMOGRAPHY (CAT SCANS)', 'MANUSCRIPTS', 'X-RAYS', 'RESEARCH', 'HERITAGE SCIENCE (JOURNAL)', 'YOUR-FEED-SCIENCE', 'MIDDLE AGES (HISTORICAL PERIOD)']"
2940,"The money is intended to reduce “incursions,” in which planes, vehicles and people mistakenly obstruct runways, and it will be used on infrastructure improvements.",2023-05-23T17:11:10+0000,article,Business,Business Day,News,"['AIRLINES AND AIRPLANES', 'AIRPORTS', 'AVIATION ACCIDENTS, SAFETY AND DISASTERS', 'PILOTS', 'CORONAVIRUS (2019-NCOV)', 'FEDERAL AVIATION ADMINISTRATION', 'UNITED STATES']"
2941,"A half-century ago, Elizabeth King and Elder Jack Ward recorded for D-Vine Spirituals. The label’s masters found a new home, giving their music — old and new — a second chance.",2023-05-23T17:13:03+0000,article,Culture,Arts,News,"['GOSPEL MUSIC', 'NINETEEN HUNDRED SEVENTIES', 'KING, ELIZABETH (SINGER)', 'MEMPHIS (TENN)', 'D-VINE SPIRITUALS', 'WARD, ELDER JACK', 'SHIPP, JUAN D', 'BIBLE & TIRE']"
2942,"The unit has taken responsibility for a rare assault in Russian territory, and a member says it is just the beginning.",2023-05-23T17:15:00+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'FREE RUSSIA LEGION', 'BELGOROD (RUSSIA)', 'UKRAINE']"
2943,Kompany has emerged as one of soccer’s brightest young coaches. He is not in a rush to take his next step.,2023-05-23T17:15:27+0000,article,Sports,Sports,News,"['SOCCER', 'KOMPANY, VINCENT', 'BURNLEY (SOCCER TEAM)', 'MANCHESTER CITY (SOCCER TEAM)', 'GUARDIOLA, JOSEP']"
2944,"The United States is increasing patrols in the busy shipping lanes, where Iranian forces have taken two internationally flagged tankers in recent weeks.",2023-05-23T17:15:36+0000,article,Washington,U.S.,News,"['UNITED STATES DEFENSE AND MILITARY FORCES', 'INTERNATIONAL RELATIONS', 'SHIPS AND SHIPPING', 'UNITED STATES INTERNATIONAL RELATIONS', 'UNITED STATES NAVY', 'DEFENSE DEPARTMENT', 'ISLAMIC REVOLUTIONARY GUARDS CORPS', 'BAHRAIN', 'STRAIT OF HORMUZ', 'IRAN', 'DEFENSE AND MILITARY FORCES', 'EMBARGOES AND SANCTIONS', 'FREIGHT (CARGO)', 'OIL (PETROLEUM) AND GASOLINE', 'CHINA', 'HOUSTON (TEX)']"
2945,,2023-05-23T17:16:09+0000,multimedia,,,,[]
2946,,2023-05-23T17:17:59+0000,multimedia,,,,[]
2947,"“It seemed like a switch flipped right before Thanksgiving,” the leader of the Chicago Symphony said.",2023-05-23T17:37:56+0000,article,Culture,Arts,News,"['CLASSICAL MUSIC', 'CORONAVIRUS (2019-NCOV)', 'BOX OFFICE SALES', 'WELSER-MOST, FRANZ', 'CLEVELAND ORCHESTRA', 'DALLAS SYMPHONY ORCHESTRA', 'CHICAGO SYMPHONY ORCHESTRA', 'SAN FRANCISCO SYMPHONY', 'DETROIT SYMPHONY ORCHESTRA', 'LEAGUE OF AMERICAN ORCHESTRAS', 'PHILADELPHIA ORCHESTRA', 'PITTSBURGH SYMPHONY ORCHESTRA']"
2948,"The band is back, woo-hoo! Revisit 12 of its greatest songs.",2023-05-23T18:00:02+0000,article,Culture,Arts,News,"['INTERNAL-SUB-ONLY-NL', 'POP AND ROCK MUSIC', 'BLUR (MUSIC GROUP)', 'ALBARN, DAMON', 'COXON, GRAHAM']"
2949,"Adding a twist to the beginning of his presidential campaign, the Florida governor is expected to appear on a live audio conversation with Mr. Musk, the social platform’s owner, on Wednesday evening.",2023-05-23T18:35:15+0000,article,Politics,U.S.,News,"['DESANTIS, RON', 'PRESIDENTIAL ELECTION OF 2024', 'MUSK, ELON', 'TWITTER', 'SOCIAL MEDIA', 'TRUMP, DONALD J', 'UNITED STATES POLITICS AND GOVERNMENT']"
2950,A judge had issued an arrest warrant in February for a woman with tuberculosis who had been asked to take medication or isolate herself. She was seen since on a city bus and at a casino.,2023-05-23T18:40:42+0000,article,Express,U.S.,News,"['QUARANTINES', 'TUBERCULOSIS', 'WORLD HEALTH ORGANIZATION', 'TACOMA (WASH)', 'PIERCE COUNTY (WASH)']"
2951,"Lawyers for Ms. Lake, a Trump ally who lost the governor’s race, claimed Maricopa County did not properly review mail-in ballot signatures. A judge said the arguments “do not clear the bar.”",2023-05-23T18:47:38+0000,article,Politics,U.S.,News,"['ARIZONA', 'LAKE, KARI A', 'MARICOPA COUNTY (ARIZ)', 'DECISIONS AND VERDICTS', 'SUITS AND LITIGATION (CIVIL)', 'POLITICS AND GOVERNMENT', 'ELECTIONS, GOVERNORS', 'ABSENTEE VOTING', 'VOTER FRAUD (ELECTION FRAUD)', 'CONSPIRACY THEORIES', 'THOMPSON, PETER A']"
2952,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",2023-05-23T19:02:45+0000,article,Styles,Style,News,"['LOVE (EMOTION)', 'MODERN LOVE (TIMES COLUMN)', 'DATING AND RELATIONSHIPS', 'HOMOSEXUALITY AND BISEXUALITY', 'DRAG (PERFORMANCE)', 'BARS AND NIGHTCLUBS', 'FAMILIES AND FAMILY LIFE']"
2953,"The government, which has been mostly focused on asylum seekers crossing the English Channel, is now turning to limiting some pathways for legal migrants.",2023-05-23T19:04:57+0000,article,Foreign,World,News,"['GREAT BRITAIN', 'INTERNATIONAL STUDY AND TEACHING', 'IMMIGRATION AND EMIGRATION', 'VISAS', 'CONSERVATIVE PARTY (GREAT BRITAIN)', 'EUROPEAN UNION', 'BRAVERMAN, SUELLA', 'SUNAK, RISHI (1980- )']"
2954,"The chef Yuji Tani has found another home for his precise cooking at this tasting-menu restaurant in the back of an industrial space in Greenpoint, Brooklyn.",2023-05-23T19:20:18+0000,article,Dining,Food,Review,"['RESTAURANTS', 'FRENCH FOOD (CUISINE)', 'JAPANESE FOOD (CUISINE)', 'TANI, YUJI (CHEF)', 'HOUSE BROOKLYN (BROOKLYN, NY, RESTAURANT)', 'GREENPOINT (BROOKLYN, NY)']"
2955,Judiciary Committee members had asked for an accounting of gifts and travel provided to Justice Clarence Thomas.,2023-05-23T19:38:42+0000,article,Washington,U.S.,News,"['CROW, HARLAN', 'THOMAS, CLARENCE', 'SUPREME COURT (US)', 'GIFTS TO PUBLIC OFFICIALS', 'ETHICS AND OFFICIAL MISCONDUCT', 'UNITED STATES POLITICS AND GOVERNMENT', 'SENATE COMMITTEE ON THE JUDICIARY', 'DURBIN, RICHARD J', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY']"
2956,The Biden administration has prioritized preserving a $5 billion vaccine development program in discussions with House Republicans on clawing back unspent Covid-19 funds.,2023-05-23T19:47:21+0000,article,Washington,U.S.,News,"['CORONAVIRUS (2019-NCOV)', 'VACCINATION AND IMMUNIZATION', 'BIDEN, JOSEPH R JR', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'UNITED STATES POLITICS AND GOVERNMENT']"
2957,Disney’s adaptation of this groundbreaking graphic novel finds the teenage action drama that lurked inside the deconstruction of immigrant identity.,2023-05-23T19:51:37+0000,article,Culture,Arts,Review,"['TELEVISION', 'DISNEY PLUS', 'AMERICAN BORN CHINESE (TV PROGRAM)', 'GRAPHIC NOVELS', 'YANG, GENE LUEN']"
2958,Holiday weekends in New York City are the best.,2023-05-23T20:00:02+0000,article,Dining,Food,News,"['NEW YORK CITY', 'RESTAURANTS', 'INTERNAL-SUB-ONLY-NL']"
2959,"The former prime minister was fined last year while still the head of government for breaking Covid rules in 2020, one of a series of scandals that eventually led to his resignation.",2023-05-23T20:08:58+0000,article,Foreign,World,News,"['CORONAVIRUS (2019-NCOV)', 'CORRUPTION (INSTITUTIONAL)', 'POLICE', 'FINES (PENALTIES)', 'TIMES OF LONDON', 'SCOTLAND YARD (METROPOLITAN POLICE SERVICE)', 'JOHNSON, BORIS']"
2960,The report by Dr. Vivek Murthy cited a “profound risk of harm” to adolescent mental health and urged families to set limits and governments to set tougher standards for use.,2023-05-23T20:11:52+0000,article,Science,Health,News,"['MURTHY, VIVEK H', 'SOCIAL MEDIA', 'TEENAGERS AND ADOLESCENCE', 'CHILDREN AND CHILDHOOD', 'SURGEON GENERAL (US)', 'COMPUTERS AND THE INTERNET', 'MENTAL HEALTH AND DISORDERS', 'PARENTING', 'YOUR-FEED-HEALTH', 'YOUR-FEED-HEALTHCARE']"
2961,"The bills, expected to be passed this week by the City Council, would end a rule that people must be in shelters for 90 days before becoming eligible for housing vouchers.",2023-05-23T20:15:31+0000,article,Metro,New York,News,"['HOMELESS PERSONS', 'CITY COUNCIL (NYC)', 'RENTING AND LEASING (REAL ESTATE)', 'AFFORDABLE HOUSING', 'ADAMS, ERIC L']"
2962,"And another reason, in case you needed one, that policymakers should avoid a gratuitous recession.",2023-05-23T20:17:34+0000,article,OpEd,Opinion,Op-Ed,"['ECONOMICS (THEORY AND PHILOSOPHY)', 'INTERNAL-SUB-ONLY-NL', 'BLACK PEOPLE', 'BLACKS', 'UNITED STATES ECONOMY', 'LABOR AND JOBS', 'UNEMPLOYMENT']"
2963,"Ukrainian pilots have a lot to learn before they can start using U.S.-made fighter jets, but experts say it might take less time than once thought.",2023-05-23T20:54:22+0000,article,Foreign,World,News,"['UKRAINE', 'MILITARY AIRCRAFT', 'UNITED STATES INTERNATIONAL RELATIONS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'BREEDLOVE, PHILIP M', 'INTERNATIONAL RELATIONS']"
2964,"His first feature, “El Super,” was critically acclaimed. He continued to examine culture and exile in “Crossover Dreams,” “El Cantante” and “Piñero.”",2023-05-23T20:56:05+0000,article,Obits,Movies,Obituary (Obit),"['ICHASO, LEON', 'DEATHS (OBITUARIES)', 'MOVIES', 'HISPANIC-AMERICANS', 'CUBAN-AMERICANS', 'PINERO (MOVIE)', 'EL SUPER (MOVIE)', 'CROSSOVER DREAMS (MOVIE)', 'EL CANTANTE (MOVIE)']"
2965,"Georgi Gospodinov’s acclaimed satire, translated by Angela Rodel, is the first Bulgarian novel to win the prestigious award.",2023-05-23T20:57:28+0000,article,Culture,Books,News,"['BOOKS AND LITERATURE', 'GOSPODINOV, GEORGI', 'RODEL, ANGELA', 'SLIMANI, LEILA', 'BULGARIA', 'TIME SHELTER (BOOK)']"
2966,"Public advisories from the nation’s top doctor are infrequent, but sometimes become turning points in American life.",2023-05-23T21:05:54+0000,article,Express,Health,News,"['SURGEON GENERAL (US)', 'MURTHY, VIVEK H', 'SOCIAL MEDIA', 'DEATHS (FATALITIES)', 'LONELINESS', 'SEX', 'TRAFFIC ACCIDENTS AND SAFETY', 'ACCIDENTS AND SAFETY', 'MEDICINE AND HEALTH', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'PUBLIC HEALTH SERVICE (US)', 'ELDERS, JOYCELYN', 'CLINTON, BILL', 'KOOP, C EVERETT']"
2967,"Plus, Australian efforts to break with China on lithium.",2023-05-23T21:10:18+0000,article,NYTNow,Briefing,briefing,"['UKRAINE', 'RUSSIA', 'RUSSIAN INVASION OF UKRAINE (2022)', 'BAKHMUT (UKRAINE)', 'FREE RUSSIA LEGION', 'AUSTRALIA', 'CHINA', 'ELECTRIC AND HYBRID VEHICLES', 'LITHIUM (METAL)', 'SOCIAL MEDIA', 'INSTAGRAM INC', 'META', 'TIKTOK (BYTEDANCE)', 'FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS']"
2968,"The leader acknowledged that he had been told the government’s top human rights official was targeted by spyware, but sought to downplay the surveillance on Tuesday.",2023-05-23T21:27:11+0000,article,Foreign,World,News,"['LOPEZ OBRADOR, ANDRES MANUEL', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'ENCINAS, ALEJANDRO', 'MEXICO', 'CYBERWARFARE AND DEFENSE', 'SURVEILLANCE OF CITIZENS BY GOVERNMENT', 'CITIZEN LAB', 'NSO GROUP', 'ISRAEL']"
2969,"His wide-ranging roles included fantasy characters, a knight, a Roman soldier and a Punisher.",2023-05-23T21:45:56+0000,article,Obits,Movies,Obituary (Obit),"['STEVENSON, RAY (1964-2023)', 'ACTORS AND ACTRESSES', 'DEATHS (OBITUARIES)', 'MOVIES', 'TELEVISION', 'THOR (MOVIE)']"
2970,"Parents had objected to Thomas Jefferson High School in Virginia changing its admissions policies, including getting rid of an exam. The case appears headed for the Supreme Court.",2023-05-23T21:46:52+0000,article,National,U.S.,News,"['ADMISSIONS STANDARDS', 'DISCRIMINATION', 'DECISIONS AND VERDICTS', 'EDUCATION (K-12)', 'ASIAN-AMERICANS', 'AFFIRMATIVE ACTION', 'SUITS AND LITIGATION (CIVIL)', 'BLACK PEOPLE', 'BLACKS', 'RACE AND ETHNICITY', 'PACIFIC LEGAL FOUNDATION', 'SUPREME COURT (US)', 'ALEXANDRIA (VA)', 'FAIRFAX COUNTY (VA)']"
2971,"Also, fighters take the war to Russia. Here’s the latest at the end of Tuesday.",2023-05-23T21:55:13+0000,article,NYTNow,Briefing,News,[]
2972,A reporter investigates cases in which sexual assault survivors were arrested on charges of false reporting in this cogent documentary.,2023-05-23T22:22:56+0000,article,Weekend,Movies,Review,"['DOCUMENTARY FILMS AND PROGRAMS', 'SCHWARTZMAN, NANCY (FILMMAKER)', 'SEX CRIMES', 'VICTIM/SUSPECT (MOVIE)', 'DE LEON, RACHEL']"
2973,The apparently random attack was an unsettling example of the kind of crime that has made some New Yorkers wary of the mass-transit system.,2023-05-23T22:49:35+0000,article,Metro,New York,News,"['OZSOY, EMINE YILMAZ', 'SEMRADE, KAMAL', 'ASSAULTS', 'TRANSIT SYSTEMS', 'SUBWAYS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'CRIME AND CRIMINALS', 'NEW YORK CITY']"
2974,"The legislation, which faced a filibuster led by five women senators, now heads to the governor who has said he will sign it.",2023-05-23T22:53:20+0000,article,National,U.S.,News,"['SOUTH CAROLINA', 'ABORTION', 'STATE LEGISLATURES', 'REPUBLICAN PARTY', 'LAW AND LEGISLATION', 'POLITICS AND GOVERNMENT', ""WOMEN'S RIGHTS"", 'FILIBUSTERS AND DEBATE CURBS']"
2975,"At least three of what appeared to be American-made tactical vehicles known as MRAPs were part of the cross-border attack. According to visual evidence, Russia captured two of them.",2023-05-23T23:09:03+0000,article,Video,World,News,"['FREE RUSSIA LEGION', 'RUSSIAN INVASION OF UKRAINE (2022)', 'MILITARY VEHICLES', 'BELGOROD (RUSSIA)', 'UNITED STATES']"
2976,"With right-wing Republicans all but certain to oppose any bipartisan compromise, the speaker has a narrow path to push one through the closely divided House.",2023-05-23T23:09:26+0000,article,Washington,U.S.,News,"['NATIONAL DEBT (US)', 'FEDERAL BUDGET (US)', 'HOUSE OF REPRESENTATIVES', 'MCCARTHY, KEVIN (1965- )', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'HOUSE FREEDOM CAUCUS']"
2977,The surgeon general has warned that it can pose a “profound risk” to the mental health of adolescents. We asked experts what problematic use could look like.,2023-05-23T23:13:24+0000,article,Well,Well,News,"['SOCIAL MEDIA', 'PARENTING', 'TEENAGERS AND ADOLESCENCE', 'MENTAL HEALTH AND DISORDERS', 'CONTENT TYPE: SERVICE']"
2978,"The cross-border attacks by fighters aligned with Ukraine were an effort to force Russia’s military to divert troops from the front line, an official said.",2023-05-23T23:29:14+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'FREE RUSSIA LEGION', 'RUSSIAN VOLUNTEER CORPS', 'BELGOROD (RUSSIA)', 'UKRAINE', 'RUSSIA', 'PUTIN, VLADIMIR V']"
2979,"City officials say that the arrival of 65,000 asylum seekers has presented the city “with challenges never contemplated, foreseeable or indeed even remotely imagined.”",2023-05-23T23:59:42+0000,article,Metro,New York,News,"['ADAMS, ERIC L', 'HOMELESS PERSONS', 'REFUGEES AND DISPLACED PERSONS', 'NEW YORK CITY', 'LOCAL GOVERNMENT']"
2980,The photo-editing program can now generate images of almost anything. Its maker has a plan it hopes will make this less risky than it sounds.,2023-05-24T00:46:08+0000,article,OpEd,Opinion,Op-Ed,"['ARTIFICIAL INTELLIGENCE', 'ADOBE SYSTEMS INC', 'PHOTOGRAPHY', 'STANDARDS AND STANDARDIZATION']"
2981,"The new agreement, if ratified, will give union members immediate salary increases of up to 12.5 percent.",2023-05-24T00:54:38+0000,article,Business,Business Day,News,"['NEW YORK TIMES', 'ORGANIZED LABOR', 'NEWSGUILD', 'NEWS AND NEWS MEDIA', 'LABOR AND JOBS', 'WAGES AND SALARIES', 'STRIKES']"
2982,"Christopher R. Grider had also tried to shut off the electricity at the U.S. Capitol, according to prosecutors.",2023-05-24T01:22:21+0000,article,Express,U.S.,News,"['STORMING OF THE US CAPITOL (JAN, 2021)', 'JUSTICE DEPARTMENT', 'GRIDER, CHRISTOPHER R']"
2983,Kavin Pawittranon and Nijah Morris help us connect the dots to celebrate a special occasion.,2023-05-24T02:00:14+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'MORRIS, NIJAH (CROSSWORD CONSTRUCTOR)']"
2984,Two lawyers for the former president asserted that he was being treated unfairly in the investigations into his handling of classified documents and his efforts to remain in power.,2023-05-24T02:52:31+0000,article,Washington,U.S.,News,"['TRUMP, DONALD J', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)', 'SMITH, JACK (ATTORNEY)', 'GARLAND, MERRICK B', 'JUSTICE DEPARTMENT', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'MAR-A-LAGO (PALM BEACH, FLA)', 'SEARCH AND SEIZURE', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'PRESIDENTIAL ELECTION OF 2020', 'UNITED STATES POLITICS AND GOVERNMENT', 'LEGAL PROFESSION']"
2985,"A year after 19 children and two teachers were killed at a Texas elementary school, families of the victims have bonded through memories, grief and action.",2023-05-24T03:37:29+0000,multimedia,U.S.,U.S.,Interactive Feature,"['UVALDE, TEX, SHOOTING (MAY 24, 2022)', 'CEMETERIES', 'TEXAS', 'RUBIO, LEXI (2011-22)', 'GARZA, AMERIE JO (2012-22)', 'VIS-PHOTO', 'UVALDE (TEX)', 'VIS-DESIGN']"
2986,"In remarks at an awards ceremony, Chief Justice John G. Roberts Jr. also addressed heckling at law schools and security for members of the court.",2023-05-24T04:18:41+0000,article,Washington,U.S.,News,"['ETHICS AND OFFICIAL MISCONDUCT', 'AWARDS, DECORATIONS AND HONORS', 'AMERICAN LAW INSTITUTE', 'SUPREME COURT (US)', 'ROBERTS, JOHN G JR']"
2987,"Quotation of the Day for Wednesday, May 24, 2023.",2023-05-24T04:29:44+0000,article,Summary,Corrections,Quote,[]
2988,The Brooklyn Bridge still stands alone as an attraction and as a symbol of New York’s ability to strive for great things.,2023-05-24T04:30:06+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'BRIDGES AND TUNNELS', 'HISTORIC BUILDINGS AND SITES', 'KIMMELMAN, MICHAEL', 'BROOKLYN BRIDGE (NYC)']"
2989,"Corrections that appeared in print on Wednesday, May 24, 2023.",2023-05-24T04:30:12+0000,article,Corrections,Corrections,Correction,[]
2990,"President Biden declared an emergency for Guam on Tuesday night, and the governor warned that the island could take a direct hit from the typhoon.",2023-05-24T04:52:57+0000,multimedia,,U.S.,Video,"['GUAM', 'TYPHOONS']"
2991,Ron DeSantis’s presidential bid.,2023-05-24T05:02:59+0000,article,NYTNow,Briefing,News,[]
2992,"A Republican effort to bring religion into classrooms faltered, though lawmakers were poised to allow chaplains to act as school counselors.",2023-05-24T05:12:53+0000,article,National,U.S.,News,"['LAW AND LEGISLATION', 'STATE LEGISLATURES', 'EDUCATION (K-12)', 'RELIGION-STATE RELATIONS', 'AMERICAN CIVIL LIBERTIES UNION', 'AMERICANS UNITED FOR SEPARATION OF CHURCH AND STATE', 'TEXAS']"
2993,This word has appeared in 68 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-05-24T06:00:02+0000,article,Learning,The Learning Network,News,[]
2994,"Consumer prices rose 8.7% from a year earlier, the slowest pace since March 2022.",2023-05-24T06:49:18+0000,article,Business,Business Day,News,"['ECONOMIC CONDITIONS AND TRENDS', 'FOOD', 'INFLATION (ECONOMICS)', 'BANK OF ENGLAND', 'OFFICE FOR NATIONAL STATISTICS (UNITED KINGDOM)', 'GREAT BRITAIN']"
2995,Do women players deserve more respect — and pay?,2023-05-24T07:00:04+0000,article,Learning,The Learning Network,News,[]
2996,Feeling stuck on today’s puzzle? We can help.,2023-05-24T07:00:05+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
2997,The host of “Taste the Nation” talks about the do-it-yourself nature of shooting her show.,2023-05-24T07:00:06+0000,article,Styles,Style,News,"['TELEVISION', 'MODELS (PROFESSIONAL)', 'TASTE', 'WOMEN AND GIRLS', 'REALITY TELEVISION', 'FOOD', 'LAKSHMI, PADMA']"
2998,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,2023-05-24T07:00:07+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'WORDLE (PUZZLE)']"
2999,"Eric Asimov, the wine critic for The New York Times, explains how a diversity of wines has transformed the industry he covers.",2023-05-24T07:00:08+0000,article,Summary,Times Insider,News,"['WINES', 'ALCOHOLIC BEVERAGES', 'ASIMOV, ERIC', 'NEW YORK TIMES']"
3000,"As the Florida governor prepares to enter the 2024 race, his allies are building an army of organizers to flood the states with the first nominating contests.",2023-05-24T07:00:09+0000,article,Politics,U.S.,News,"['DESANTIS, RON', 'ROE, JEFFREY B (1970- )', 'NEVER BACK DOWN INC', 'REPUBLICAN PARTY', 'PRESIDENTIAL ELECTION OF 2024', 'POLITICAL ADVERTISING', 'POLITICAL ACTION COMMITTEES', 'UNITED STATES POLITICS AND GOVERNMENT', 'TRUMP, DONALD J']"
3001,"After the surgeon general warned that social media harms young people, young New Yorkers agreed. Some also said that the government — and their parents — should back off.",2023-05-24T07:00:10+0000,article,Metro,New York,News,"['SOCIAL MEDIA', 'YOUTH', 'SURGEON GENERAL (US)', 'TIKTOK (BYTEDANCE)', 'INSTAGRAM INC', 'MENTAL HEALTH AND DISORDERS', 'POLLS AND PUBLIC OPINION', 'TEENAGERS AND ADOLESCENCE']"
3002,"Island residents experienced howling winds and periods of intense rainfall, which left most of Guam without power. Officials had yet to assess the damage, but typhoon warnings remained in effect.",2023-05-24T08:12:11+0000,article,Express,U.S.,News,"['TYPHOONS', 'CYCLONES', 'POWER FAILURES AND BLACKOUTS', 'GUAM']"
3003,"Wendy Lu, an editor at The New York Times, shares her strategies for taming anxiety.",2023-05-24T09:00:03+0000,multimedia,Well,Well,Interactive Feature,"['LONELINESS', 'CHINESE-AMERICANS', 'DATING AND RELATIONSHIPS', 'COOKING AND COOKBOOKS', 'WRITING AND WRITERS', 'CUCUMBERS', 'HUGGING']"
3004,A selection of recently published books.,2023-05-24T09:00:04+0000,article,BookReview,Books,News,['BOOKS AND LITERATURE']
3005,Visualizing the effect of changes two months into the season.,2023-05-24T09:00:05+0000,multimedia,The Upshot,The Upshot,Interactive Feature,"['BASEBALL', 'NINETEEN HUNDRED EIGHTIES', 'ATHLETICS AND SPORTS', 'MAJOR LEAGUE BASEBALL']"
3006,A New York Times Opinion writer urges the class of ’23 to remember that “the world is beautiful. And most people are good.” Do these words resonate with you?,2023-05-24T09:00:09+0000,article,Learning,The Learning Network,News,[]
3007,"Jamie, Nate and Ted find their paths forward.",2023-05-24T09:00:13+0000,article,Culture,Arts,News,"['TELEVISION', 'TED LASSO (TV PROGRAM)']"
3008,"In “Genealogy of a Murder,” Lisa Belkin maps the meandering roads that wound through families and decades before intersecting in tragedy.",2023-05-24T09:00:13+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'EX-CONVICTS', 'BELKIN, LISA', 'GENEALOGY OF A MURDER: FOUR GENERATIONS, THREE FAMILIES, ONE FATEFUL NIGHT (BOOK)']"
3009,"Despite his struggles, fortunes can change very quickly in presidential primaries.",2023-05-24T09:00:13+0000,article,Upshot,The Upshot,News,"['DESANTIS, RON', 'PRESIDENTIAL ELECTION OF 2024', 'TRUMP, DONALD J', 'PRIMARIES AND CAUCUSES', 'CONSERVATISM (US POLITICS)', 'UNITED STATES POLITICS AND GOVERNMENT', 'INTERNAL-SUB-ONLY-NL', 'POLLS AND PUBLIC OPINION', 'REPUBLICAN PARTY']"
3010,Thousands of residents in the hamlet of Mattituck say a plan to build storage for 88 yachts would destroy the environment and the character of the area.,2023-05-24T09:00:13+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE (COMMERCIAL)', 'SAILBOATS AND SAILING', 'STORAGE', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'MATTITUCK (NY)', 'NORTH FORK (NY)', 'HAMPTONS (NY)', 'SOUTHOLD (NY)']"
3011,A debt crisis could be only a week away — practically an eternity in a town governed by the threat of catastrophic deadlines.,2023-05-24T09:00:13+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'FEDERAL BUDGET (US)', 'UNITED STATES ECONOMY', 'NATIONAL DEBT (US)', 'BIDEN, JOSEPH R JR', 'MCCARTHY, KEVIN (1965- )']"
3012,You too could be Jodie Foster as astronomers organize a practice run in communicating with aliens.,2023-05-24T09:00:13+0000,article,Science,Science,News,"['EXTRATERRESTRIAL LIFE', 'TELESCOPES AND OBSERVATORIES', 'SPACE AND ASTRONOMY', 'MARS (PLANET)', 'SETI INSTITUTE', 'GREEN BANK OBSERVATORY', 'FOSTER, JODIE', 'EUROPEAN SPACE AGENCY']"
3013,"To make the chewy Filipino candies called pastillas de leche, you would typically simmer milk for hours. But there’s a faster way.",2023-05-24T09:00:14+0000,article,Magazine,Magazine,News,"['CANDY', 'MILK', 'RECIPES', 'PHILIPPINES', 'COOKING AND COOKBOOKS', 'SHANGHAI (CHINA)']"
3014,"Air travel is going to be busy this summer. With some common sense and courtesy, could flying be … pleasant?",2023-05-24T09:00:15+0000,article,Travel,Travel,News,"['AIRLINES AND AIRPLANES', 'CUSTOMS, ETIQUETTE AND MANNERS', 'FLIGHT ATTENDANTS', 'CONTENT TYPE: SERVICE', 'TRAVEL AND VACATIONS']"
