,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
3028,"The case inflamed racial tensions, with Mr. Maddox later calling New York “the Mississippi of the ’90s.” After the fraud was revealed, he was unrepentant.",2023-04-25T18:28:07+0000,article,Obits,New York,Obituary (Obit),"['MADDOX, ALTON H JR', 'LEGAL PROFESSION', 'BLACK PEOPLE', 'BLACKS', 'RACE AND ETHNICITY', 'HOAXES AND PRANKS', 'ETHICS AND OFFICIAL MISCONDUCT', 'SHARPTON, AL', 'MASON, C. VERNON', 'BRAWLEY, TAWANA', 'NEW YORK STATE', 'DEATHS (OBITUARIES)', 'SEX CRIMES']"
3029,"In his first public speech since announcing his re-election bid, President Biden called himself “the most pro-union president in American history” and said that Republicans support an agenda that favors the rich.",2023-04-25T18:32:18+0000,multimedia,,U.S.,Video,"['BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'LABOR AND JOBS', 'ORGANIZED LABOR']"
3030,A legal filing by Prince Harry in his own case against News Group claims his brother received “a huge sum of money’’ to settle phone-hacking allegations.,2023-04-25T18:44:10+0000,article,Foreign,World,News,"['NEWS AND NEWS MEDIA', 'NEWSPAPERS', 'NEWS CORPORATION', 'NEWS GROUP NEWSPAPERS', 'HARRY, DUKE OF SUSSEX', 'MURDOCH, RUPERT', 'WILLIAM, DUKE OF CAMBRIDGE', 'GREAT BRITAIN', 'LONDON (ENGLAND)', 'COMPENSATION FOR DAMAGES (LAW)', 'WIRETAPPING AND OTHER EAVESDROPPING DEVICES AND METHODS', 'ROYAL FAMILIES']"
3031,He embodied conservatism’s increasing skepticism of all American institutions.,2023-04-25T18:58:27+0000,article,OpEd,Opinion,Op-Ed,"['FOX NEWS CHANNEL', 'CARLSON, TUCKER', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'CONSERVATISM (US POLITICS)', 'FRINGE GROUPS AND MOVEMENTS', 'CABLE TELEVISION', 'REPUBLICAN PARTY', 'TRUMP, DONALD J', 'UNITED STATES', 'NEWS AND NEWS MEDIA']"
3032,A violent week’s lessons are not as simple as they first seemed.,2023-04-25T19:00:11+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'BLACK PEOPLE', 'BLACKS', 'YARL, RALPH', 'GILLIS, KAYLIN (2003-23)', 'KANSAS CITY (MO)', 'FIREARMS', 'RACE AND ETHNICITY']"
3033,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.",2023-04-25T19:00:14+0000,article,Styles,Style,News,"['LOVE (EMOTION)', 'MODERN LOVE (TIMES COLUMN)', 'DATING AND RELATIONSHIPS', 'LOUVRE MUSEUM', 'PARIS (FRANCE)']"
3034,Republicans have refused to let Representative Zooey Zephyr speak until she apologizes for comments made during a House debate. Several of her supporters were arrested during a protest.,2023-04-25T19:05:12+0000,article,National,U.S.,News,"['HOMOSEXUALITY AND BISEXUALITY', 'LAW AND LEGISLATION', 'STATE LEGISLATURES', 'POLITICS AND GOVERNMENT', 'ZEPHYR, ZOOEY', 'HELENA (MONT)', 'TRANSGENDER']"
3035,A probably doomed attempt to bring some clarity to the issue.,2023-04-25T19:07:10+0000,article,OpEd,Opinion,Op-Ed,"['ECONOMICS (THEORY AND PHILOSOPHY)', 'INTERNAL-SUB-ONLY-NL', 'UNITED STATES ECONOMY', 'INFLATION (ECONOMICS)', 'WAGES AND SALARIES', 'ECONOMIC CONDITIONS AND TRENDS']"
3036,"In one Southern state, a Democratic message.",2023-04-25T19:08:40+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'ABORTION', 'NORTH CAROLINA', 'DEMOCRATIC PARTY', 'INTERNAL-SUB-ONLY-NL']"
3037,"She began as a college beauty queen in Indiana, but found a career as one of New York’s best known magazine columnists. Now, she is taking on a former president.",2023-04-25T19:10:31+0000,article,Metro,New York,News,"['WRITING AND WRITERS', 'CARROLL, E JEAN', 'WHAT DO WE NEED MEN FOR? A MODEST PROPOSAL (BOOK)']"
3038,A young woman training for a horse dancing competition confronts a medical crisis in this conventional family melodrama.,2023-04-25T19:31:34+0000,article,Weekend,Movies,Review,"['MOVIES', 'ZANE, BILLY', 'CENTURION: THE DANCING STALLION (MOVIE)', 'GONZALES, DANA (FILM DIRECTOR)']"
3039,The Ispace mission had planned to carry a number of customer payloads to the moon’s surface.,2023-04-25T19:38:57+0000,article,Science,Science,News,"['ISPACE INC', 'JAPAN AEROSPACE EXPLORATION AGENCY', 'UNITED ARAB EMIRATES', 'PRIVATE SPACEFLIGHT', 'SPACE AND ASTRONOMY', 'MOON', 'ROBOTS AND ROBOTICS']"
3040,"A quarterback, Richardson has a knack for high-flying plays, but he posted an uneven season at Florida. He has spent the past five months working to convince N.F.L. executives that he is a first-round pick.",2023-04-25T19:42:42+0000,article,Sports,Sports,News,"['FOOTBALL', 'DRAFT AND RECRUITMENT (SPORTS)', 'NATIONAL FOOTBALL LEAGUE', 'RICHARDSON, ANTHONY (2001- )', 'FOOTBALL (COLLEGE)', 'UNIVERSITY OF FLORIDA', 'CONTENT TYPE: PERSONAL PROFILE']"
3041,"While Belafonte’s cinematic output was minimal, he made an impact with each role.",2023-04-25T19:45:38+0000,article,Culture,Movies,News,"['MOVIES', 'BELAFONTE, HARRY']"
3042,"The bank’s shares fell by about 50 percent on Tuesday, a day after it said customers had pulled $100 billion in deposits in the first quarter.",2023-04-25T19:49:46+0000,article,Business,Business Day,News,"['FIRST REPUBLIC BANK', 'STOCKS AND BONDS', 'BANKING AND FINANCIAL INSTITUTIONS', 'COMPANY REPORTS', 'FEDERAL DEPOSIT INSURANCE CORP', 'FEDERAL RESERVE SYSTEM', 'NEW YORK STOCK EXCHANGE', 'SILICON VALLEY BANK']"
3043,"Lucian Pintilie’s newly restored mad farce, now at Film Forum, paved the way for the Romanian new wave.",2023-04-25T19:59:37+0000,article,Weekend,Movies,News,"['MOVIES', 'FILM FORUM', 'PINTILIE, LUCIAN', 'THE OAK (MOVIE)']"
3044,"Miss the Red Cat, in Chelsea? We have just the place.",2023-04-25T20:00:03+0000,article,Dining,Food,News,"['NEW YORK CITY', 'RESTAURANTS', 'INTERNAL-SUB-ONLY-NL']"
3045,"Once a coveted status symbol, Twitter’s verification badge — which can be purchased for a monthly fee — is no longer fashionable, according to some users.",2023-04-25T20:20:10+0000,article,Styles,Style,News,"['TWITTER', 'MUSK, ELON', 'SOCIAL MEDIA']"
3046,Quarterly revenue was up 7 percent and profits were up 9 percent as the company embarked on an aggressive plan to embrace artificial intelligence.,2023-04-25T20:32:19+0000,article,Business,Business Day,News,"['COMPANY REPORTS', 'COMPUTERS AND THE INTERNET', 'ARTIFICIAL INTELLIGENCE', 'SEARCH ENGINES', 'MICROSOFT CORP', 'LAYOFFS AND JOB REDUCTIONS']"
3047,A timeline of Joseph R. Biden Jr.’s career highlights told through photographs.,2023-04-25T20:44:06+0000,multimedia,Multimedia/Photos,Multimedia/Photos,Interactive Feature,"['UNITED STATES POLITICS AND GOVERNMENT', 'ELECTIONS', 'PRESIDENTS AND PRESIDENCY (US)', 'BIDEN, JOSEPH R JR', 'PRESIDENTIAL ELECTION OF 2024', 'VIS-PHOTO']"
3048,"Google’s parent company returned to sales growth, even as an advertising slowdown continued to crimp YouTube.",2023-04-25T20:50:27+0000,article,Business,Technology,News,"['ALPHABET INC', 'COMPANY REPORTS', 'GOOGLE INC', 'YOUTUBE.COM', 'COMPUTERS AND THE INTERNET', 'SEARCH ENGINES', 'ARTIFICIAL INTELLIGENCE', 'ONLINE ADVERTISING', 'CLOUD COMPUTING']"
3049,"Bryan Freedman has a track record of getting multimillion-dollar settlements for TV stars and has represented celebrities like Quentin Tarantino, Julia Roberts and Seth Rogen.",2023-04-25T20:52:28+0000,article,Business,Business Day,News,"['SUITS AND LITIGATION (CIVIL)', 'CABLE TELEVISION', 'FOX NEWS CHANNEL', 'CNN', 'CARLSON, TUCKER', 'LEMON, DON']"
3050,"Experts said that the justice’s disclosure of the sale, which came right after the justice’s appointment, did not violate the law but underscored the need for ethics reforms.",2023-04-25T20:53:34+0000,article,Washington,U.S.,News,"['SUPREME COURT (US)', 'ETHICS AND OFFICIAL MISCONDUCT', 'GORSUCH, NEIL M', 'GREENBERG TRAURIG LLP', 'POLITICO, THE', 'THOMAS, CLARENCE', 'INTERNAL-STORYLINE-NO']"
3051,"Mr. Silver, who founded the data-driven news site in 2008, said on Twitter that layoffs at the Walt Disney Company had “substantially impacted” FiveThirtyEight.",2023-04-25T20:58:42+0000,article,Express,Business Day,News,"['NEWS AND NEWS MEDIA', 'LAYOFFS AND JOB REDUCTIONS', 'ABC NEWS', 'FIVETHIRTYEIGHT.COM', 'WALT DISNEY COMPANY']"
3052,Thirteen U.S. service members and scores of Afghan civilians died in the bombing as the United States was evacuating in August 2021.,2023-04-25T21:12:07+0000,article,Washington,U.S.,News,"['AFGHANISTAN', 'TALIBAN', 'ISLAMIC STATE KHORASAN', 'TERRORISM', 'AFGHANISTAN WAR (2001- )', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'KABUL (AFGHANISTAN)', 'KABUL INTERNATIONAL AIRPORT']"
3053,"Also, Ukraine prepares for a counteroffensive and South Korea’s president visits Washington.",2023-04-25T21:14:21+0000,article,Dining,Briefing,briefing,"['INTERNATIONAL RELATIONS', 'UNITED STATES INTERNATIONAL RELATIONS', 'UNITED STATES POLITICS AND GOVERNMENT', 'PRIVATE SPACEFLIGHT', 'PRESIDENTIAL ELECTION OF 2024', 'RUSSIAN INVASION OF UKRAINE (2022)', 'ISPACE INC', 'BIDEN, JOSEPH R JR', 'UNITED STATES', 'UKRAINE', 'SOUTH KOREA', 'JAPAN', 'FAR EAST, SOUTH AND SOUTHEAST ASIA AND PACIFIC AREAS', 'RUSSIA']"
3054,"In a largely closeted era, he was a founder of a magazine devoted to gay and lesbian writing and an imprint devoted to L.G.B.T. fiction and nonfiction.",2023-04-25T21:18:32+0000,article,Obits,Books,Obituary (Obit),"['HOMOSEXUALITY AND BISEXUALITY', 'BOOKS AND LITERATURE', 'BOOK TRADE AND PUBLISHING', 'MAGAZINES', 'DEATHS (OBITUARIES)', 'ACQUIRED IMMUNE DEFICIENCY SYNDROME', 'DENNENY, MICHAEL', 'MACMILLAN PUBLISHERS', ""ST MARTIN'S PRESS""]"
3055,"Only one other known veteran of the battleship bombed by the Japanese at Pearl Harbor remains alive, at 101.",2023-04-25T21:19:16+0000,article,Obits,U.S.,Obituary (Obit),"['DEATHS (OBITUARIES)', 'USS ARIZONA (BB-39) (SHIP)', 'WORLD WAR II (1939-45)', 'POTTS, KEN (1921-2023)', 'UNITED STATES NAVY', 'PEARL HARBOR (HAWAII)']"
3056,New high-resolution images of tiny Deimos taken by an Emirati orbiter suggest that it may not be the captured asteroid that scientists once said it was.,2023-04-25T21:28:37+0000,article,Science,Science,News,"['MARS (PLANET)', 'EMIRATES MARS MISSION', 'ASTEROIDS', 'UNITED ARAB EMIRATES']"
3057,Here’s what you need to know at the end of the day.,2023-04-25T21:30:56+0000,article,NYTNow,Briefing,briefing,[]
3058,"The singer was accused of copying his ballad “Thinking Out Loud” from Gaye’s “Let’s Get It On.” In court, he said he and a co-writer created the song, inspired by his grandparents.",2023-04-25T21:36:43+0000,article,Culture,Arts,News,"['SHEERAN, ED', 'TOWNSEND, ED', 'CRUMP, BENJAMIN L', 'COPYRIGHTS AND COPYRIGHT VIOLATIONS', 'SUITS AND LITIGATION (CIVIL)', 'POP AND ROCK MUSIC']"
3059,"Ms. Davis, who took charge of the food magazine at a time of turmoil, will head the publishing imprint she founded.",2023-04-25T21:45:21+0000,article,Dining,Food,News,"['DAVIS, DAWN', 'BON APPETIT (MAGAZINE)', 'BOOK TRADE AND PUBLISHING', 'MAGAZINES', 'SIMON & SCHUSTER INC']"
3060,America can’t afford for voters worried about Biden’s age to be turned off by his running mate.,2023-04-25T21:52:43+0000,article,OpEd,Opinion,Op-Ed,"['PRESIDENTIAL ELECTION OF 2024', 'VICE PRESIDENTS AND VICE PRESIDENCY (US)', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY', 'BIDEN, JOSEPH R JR', 'HARRIS, KAMALA D', 'TRUMP, DONALD J']"
3061,A New Jersey grand jury also voted to indict six other officers in connection with the 2019 death of a 41-year-old man.,2023-04-25T22:10:27+0000,article,Metro,New York,News,"['POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'PRISON GUARDS AND CORRECTIONS OFFICERS', 'TERRUSO, MARIO JR (D 2019)', 'JENIGEN, MARK', 'TORNBLOM, ERIC', 'NEW JERSEY', 'HAMILTON (NJ)', 'ATLANTIC COUNTY (NJ)']"
3062,"Washington State approved a slate of new gun control measures, joining several other states in prohibiting the sales of military-style semiautomatic rifles.",2023-04-25T22:19:45+0000,article,National,U.S.,News,"['FIREARMS', 'LAW AND LEGISLATION', 'GUN CONTROL', 'STATES (US)', 'MASS SHOOTINGS']"
3063,"He captivated audiences with his singing, achieved movie stardom and spent decades fighting for civil rights. In all his endeavors he broke racial barriers.",2023-04-25T22:30:47+0000,article,Obits,Arts,News,"['BELAFONTE, HARRY', 'BLACK PEOPLE', 'BLACKS', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'RACE AND ETHNICITY', 'VIS-PHOTO']"
3064,"Citing the investigation into Donald Trump’s handling of classified documents, a prosecutor asked a judge to only allow Mr. Trump to review some material with his lawyers present.",2023-04-25T22:31:56+0000,article,Metro,New York,News,"['NEW YORK STATE CRIMINAL CASE AGAINST TRUMP (71543-23)', 'DISTRICT ATTORNEYS', 'BRAGG, ALVIN', 'TRUMP, DONALD J', 'MERCHAN, JUAN M']"
3065,"Joseph Tacopina, a lawyer for former President Donald J. Trump, walked the jury through E. Jean Carroll’s sexual assault allegation, casting doubt on nearly every detail during his opening statement.",2023-04-25T22:42:00+0000,article,Metro,New York,News,[]
3066,"Colorado has numerous scholarships available after a change in its coaching staff, serving as one of many examples of how the transfer portal has created a market similar to professional free agency.",2023-04-25T22:46:16+0000,article,Sports,Sports,News,"['FOOTBALL (COLLEGE)', 'DRAFT AND RECRUITMENT (SPORTS)', 'FREE AGENTS (SPORTS)', 'STUDENT ATHLETE COMPENSATION', 'COACHES AND MANAGERS', 'UNIVERSITY OF COLORADO', 'SANDERS, DEION', 'SABAN, NICK']"
3067,"House Republicans pitched their 2011 debt limit bill aggressively, trumpeting a zeal for deep spending cuts. Their latest fiscal plan tiptoes around them, with a milder slogan to match.",2023-04-25T22:57:44+0000,article,Washington,U.S.,News,"['NATIONAL DEBT (US)', 'FEDERAL BUDGET (US)', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'MCCARTHY, KEVIN (1965- )', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES ECONOMY']"
3068,"Cool and charismatic, Belafonte channeled his stardom into activism. He was a true people person, who knew how to reach, teach and challenge us.",2023-04-25T23:13:09+0000,article,Culture,Arts,Obituary (Obit),"['BELAFONTE, HARRY', 'BLACK PEOPLE', 'BLACKS', 'CIVIL RIGHTS MOVEMENT (1954-68)', 'ACTORS AND ACTRESSES', 'MUSIC', 'TELEVISION', 'MOVIES', 'CONTENT TYPE: PERSONAL PROFILE']"
3069,"The channel to discuss detained American and Russian citizens, created in 2021, remains open, Sergey V. Lavrov said. But, he added, publicity “will only complicate the process.”",2023-04-25T23:17:57+0000,article,Foreign,World,News,"['YEKATERINBURG (RUSSIA)', 'MOSCOW (RUSSIA)', 'RUSSIA', 'UNITED STATES', 'GERSHKOVICH, EVAN', 'WHELAN, PAUL N', 'GRINER, BRITTNEY', 'PUTIN, VLADIMIR V', 'REED, TREVOR (1991- )', 'UNITED STATES INTERNATIONAL RELATIONS', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'POLITICAL PRISONERS']"
3070,"Belafonte asked, “Where are the radical thinkers?” His question kept repeating in my head.",2023-04-25T23:31:31+0000,article,OpEd,Opinion,Op-Ed,"['CIVIL RIGHTS MOVEMENT (1954-68)', 'MARTIN, TRAYVON', 'OBAMA, BARACK', 'BELAFONTE, HARRY', 'POITIER, SIDNEY', ""MY BROTHER'S KEEPER ALLIANCE"", 'FORD FOUNDATION', 'ATLANTA (GA)']"
3071,"President Biden has acknowledged that he has not accomplished all he wished to. But that, he maintains, is an argument for his re-election.",2023-04-25T23:32:28+0000,article,Washington,U.S.,News,"['BIDEN, JOSEPH R JR', 'PRESIDENTIAL ELECTION OF 2024', 'UNITED STATES ECONOMY', 'UNITED STATES POLITICS AND GOVERNMENT', 'INFLATION REDUCTION ACT OF 2022', 'AMERICAN JOBS PLAN (2021)', 'AFGHANISTAN WAR (2001- )', 'ILLEGAL IMMIGRATION', 'DRUGS (PHARMACEUTICALS)', 'PRICES (FARES, FEES AND RATES)', 'INFLATION (ECONOMICS)', 'SUPREME COURT (US)', 'CORONAVIRUS (2019-NCOV)']"
3072,"The vice president will be central to President Biden’s re-election efforts, particularly on the issue of abortion access. Both critics and supporters say the increased spotlight is a good thing.",2023-04-25T23:38:34+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'HARRIS, KAMALA D', 'BIDEN, JOSEPH R JR', 'ABORTION', 'VOTING AND VOTERS', 'PRESIDENTIAL ELECTION OF 2024', 'HOWARD UNIVERSITY', 'DEMOCRATIC PARTY']"
3073,"Bud Light’s marketing effort with a transgender influencer has put it “in the center of the culture wars in a way that no company could possibly want to be,” one observer said.",2023-04-25T23:42:36+0000,article,Politics,U.S.,News,"['BEER', 'ANHEUSER-BUSCH INBEV NV', 'ADVERTISING AND MARKETING', 'BOYCOTTS', 'CORPORATE SOCIAL RESPONSIBILITY', 'MULVANEY, DYLAN (1996- )', 'TRANSGENDER', 'DISCRIMINATION', 'DEMONSTRATIONS, PROTESTS AND RIOTS', 'UNITED STATES POLITICS AND GOVERNMENT', 'RIGHT-WING EXTREMISM AND ALT-RIGHT']"
3074,The use of “digidog” in a real-world emergency gives Mayor Eric Adams a chance to restate his interest in using technology for public-safety purposes.,2023-04-26T00:01:43+0000,article,Metro,New York,News,"['ROBOTS AND ROBOTICS', 'FIRE DEPARTMENT (NYC)', 'ADAMS, ERIC L', 'FINANCIAL DISTRICT (MANHATTAN, NY)', 'PARKING GARAGES AND LOTS', 'BUILDINGS (STRUCTURES)', 'RESCUES', 'NEW YORK CITY']"
3075,"With thousands arrested for criticizing the invasion of Ukraine, the Kremlin has “criminalized dissent,” said a lawyer who asked the court to step in.",2023-04-26T00:05:52+0000,article,Foreign,World,News,"['RUSSIA', 'CENSORSHIP', 'POLITICAL PRISONERS', 'RUSSIAN INVASION OF UKRAINE (2022)', 'SECURITY COUNCIL (UN)', 'INTERNATIONAL RELATIONS']"
3076,"Corrections that appeared in print on Wednesday, April 23, 2023.",2023-04-26T00:38:43+0000,article,Corrections,Corrections,Correction,[]
3077,"Quotation of the Day for Wednesday, April 26, 2023.",2023-04-26T00:41:58+0000,article,Summary,Corrections,Quote,[]
3078,Two mothers make a life-altering connection during a play date in this production for the Manhattan Theater Club.,2023-04-26T01:00:06+0000,article,Culture,Theater,Review,"['THEATER', 'HECHT, JESSICA', 'LINNEY, LAURA', 'SULLIVAN, DANIEL J', 'AUBURN, DAVID', 'SUMMER, 1976 (PLAY)', 'THEATER (BROADWAY)']"
3079,We spoke with nine young people across the country about how a ban would change their lives.,2023-04-26T01:03:09+0000,multimedia,Business,Business Day,Interactive Feature,"['TIKTOK (BYTEDANCE)', 'SOCIAL MEDIA', 'GENERATION Z', 'BEIJING BYTEDANCE TECHNOLOGY CO LTD', 'VIS-DESIGN']"
3080,The park will partly close starting on Friday as melting snowpack threatens floods.,2023-04-26T01:19:48+0000,article,Express,U.S.,News,"['NATIONAL PARKS, MONUMENTS AND SEASHORES', 'FLOODS', 'SNOW AND SNOWSTORMS', 'WEATHER', 'CALIFORNIA', 'EL CAPITAN (MOUNTAIN)', 'HETCH HETCHY RESERVOIR (CALIF)', 'YOSEMITE NATIONAL PARK (CALIF)']"
3081,"In an accompanying statement on ethics practices, the Supreme Court’s justices insisted their current ethical guidelines on gifts, travel and financial deals are sufficient.",2023-04-26T01:27:32+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'GIFTS TO PUBLIC OFFICIALS', 'DECISIONS AND VERDICTS', 'ETHICS AND OFFICIAL MISCONDUCT', 'TRAVEL AND VACATIONS', 'LUXURY GOODS AND SERVICES', 'DURBIN, RICHARD J', 'ROBERTS, JOHN G JR', 'THOMAS, CLARENCE', 'CROW, HARLAN', 'GEORGIA', 'GORSUCH, NEIL M']"
3082,"Miles Bridges, the former Hornets forward, was credited 20 games toward a suspension for domestic violence. Silver said he felt the move seemed fair since Bridges had not played this season.",2023-04-26T01:52:44+0000,article,Sports,Sports,News,"['BRIDGES, MILES (1998- )', 'NATIONAL BASKETBALL ASSN', 'SILVER, ADAM (1962- )', 'BASKETBALL']"
3083,Aaron Rosenberg brings us a dizzyingly fun Wednesday grid.,2023-04-26T02:00:06+0000,article,Games,Crosswords & Games,News,['CROSSWORD PUZZLES']
3084,Some Muslim girls at the prestigious high school have objected to coed swimming classes and argue that the school should accommodate their beliefs.,2023-04-26T04:02:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'EDUCATION (K-12)', 'RELIGION AND BELIEF', 'SWIMMING', 'MUSLIMS AND ISLAM', 'EDUCATION DEPARTMENT (NYC)', 'HILLCREST HIGH SCHOOL (QUEENS, NY)', 'STUYVESANT HIGH SCHOOL']"
3085,Joe Biden’s bid for re-election.,2023-04-26T04:50:31+0000,article,NYTNow,World,News,[]
3086,"To my surprise, it’s become a best seller.",2023-04-26T05:00:05+0000,article,OpEd,Opinion,Op-Ed,"['RUSSIA', 'RUSSIAN INVASION OF UKRAINE (2022)', 'PUTIN, VLADIMIR V', 'GREECE', 'SPAIN', 'PORTUGAL', 'BOOKS AND LITERATURE']"
3087,This word has appeared in 363 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-04-26T06:00:02+0000,article,Learning,The Learning Network,News,[]
3088,"“If the economy collapses, he could just find a never-ending supply of quarters behind your ear,” Desi Lydic joked on the “Daily Show” on Tuesday.",2023-04-26T06:24:12+0000,article,Culture,Arts,News,"['TELEVISION', 'LYDIC, DESI (1981- )', 'THE DAILY SHOW WITH TREVOR NOAH (TV PROGRAM)', 'LATE NIGHT WITH SETH MEYERS (TV PROGRAM)', 'JIMMY KIMMEL LIVE (TV PROGRAM)', 'THE TONIGHT SHOW (TV PROGRAM)', 'THE LATE LATE SHOW WITH JAMES CORDEN (TV PROGRAM)', 'COMEDY AND HUMOR']"
3089,Has your school or local community been affected? What titles were removed? Why?,2023-04-26T07:00:04+0000,article,Learning,The Learning Network,News,[]
3090,Feeling stuck on today’s puzzle? We can help.,2023-04-26T07:00:05+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
3091,"The scrutiny on Binance, the giant cryptocurrency exchange, has sent new tremors through a market that is still bruised by the implosion of FTX.",2023-04-26T07:00:08+0000,article,Business,Technology,News,"['REGULATION AND DEREGULATION OF INDUSTRY', 'SUITS AND LITIGATION (CIVIL)', 'VIRTUAL CURRENCY', 'MONEY LAUNDERING', 'COMPUTERS AND THE INTERNET', 'BINANCE', 'COMMODITY FUTURES TRADING COMMISSION', 'JUSTICE DEPARTMENT', 'LATHAM & WATKINS LLP', 'ZHAO, CHANGPENG']"
3092,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,2023-04-26T07:00:08+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'WORDLE (PUZZLE)']"
3093,"After pleading no contest to two misdemeanor charges for his role in a fatal car crash, the defensive lineman has become one of the most inscrutable prospects in Thursday’s draft.",2023-04-26T07:00:09+0000,article,Sports,Sports,News,"['FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'DRAFT AND RECRUITMENT (SPORTS)', 'FOOTBALL (COLLEGE)', 'UNIVERSITY OF GEORGIA', 'CONTENT TYPE: PERSONAL PROFILE']"
3094,"The president has no immediate plans to barnstorm key states with large rallies. He will instead try to burnish his record, and hope Republican infighting continues.",2023-04-26T07:00:11+0000,article,Politics,U.S.,News,"['BIDEN, JOSEPH R JR', 'PRESIDENTIAL ELECTION OF 2024', 'DEMOCRATIC PARTY', 'UNITED STATES POLITICS AND GOVERNMENT', 'AMERICAN JOBS PLAN (2021)', 'ABORTION', 'INFRASTRUCTURE (PUBLIC WORKS)', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'REPUBLICAN PARTY']"
3095,"In an interview, The Times’s chief Africa correspondent explains how he and his colleagues are covering a struggle for power between two generals.",2023-04-26T07:00:13+0000,article,Summary,Times Insider,News,"['WAR AND ARMED CONFLICTS', 'WHATSAPP INC', 'TWITTER', 'FACEBOOK INC', 'AFRICA', 'KHARTOUM (SUDAN)', 'SUDAN']"
3096,President Biden’s emphasis on America’s willingness to defend South Korea is a striking admission that North Korea’s arsenal is here to stay.,2023-04-26T07:00:14+0000,article,Washington,U.S.,News Analysis,"['SOUTH KOREA', 'NORTH KOREA', 'INTERNATIONAL RELATIONS', 'UNITED STATES INTERNATIONAL RELATIONS', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'NUCLEAR WEAPONS', 'DEFENSE AND MILITARY FORCES', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'POLITICS AND GOVERNMENT', 'BIDEN, JOSEPH R JR', 'KIM JONG-UN', 'YOON SUK-YEOL']"
3097,"Prosecutors in the United States said the firm secretly did business with North Korea through an intermediary, violating sanctions. The company apologized.",2023-04-26T07:41:39+0000,article,Express,Business Day,News,"['SMOKING AND TOBACCO', 'BANKING AND FINANCIAL INSTITUTIONS', 'MONEY LAUNDERING', 'SUITS AND LITIGATION (CIVIL)', 'BRITISH AMERICAN TOBACCO PLC', 'JUSTICE DEPARTMENT', 'TREASURY DEPARTMENT', 'NORTH KOREA', 'SOUTH KOREA', 'SINGAPORE']"
3098,Human rights groups called the punishment far too severe and raised questions about due process.,2023-04-26T08:41:59+0000,article,Foreign,World,News,"['HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'MARIJUANA', 'CAPITAL PUNISHMENT', 'DRUG ABUSE AND TRAFFIC', 'HUMAN RIGHTS WATCH', 'SINGAPORE']"
3099,A selection of recently published books.,2023-04-26T09:00:03+0000,article,BookReview,Books,News,['BOOKS AND LITERATURE']
3100,"Why dangerous streets are concentrated in minority neighborhoods, and what to do about it.",2023-04-26T09:00:05+0000,multimedia,Opinion,Opinion,Interactive Feature,"['BLACK PEOPLE', 'BLACKS', 'TRAFFIC ACCIDENTS AND SAFETY', 'DEATHS (FATALITIES)', 'WALKING', 'HISPANIC-AMERICANS', 'BICYCLES AND BICYCLING', 'RACE AND ETHNICITY', 'LOS ANGELES (CALIF)', 'NEW YORK CITY']"
3101,Would you want to attend a “rejection party”?,2023-04-26T09:00:06+0000,article,Learning,The Learning Network,News,[]
3102,Higher education is always going to be a great way to secure professional opportunities and ensure the chance for upward mobility. But need it be the only way?,2023-04-26T09:00:08+0000,article,OpEd,Opinion,Op-Ed,"['COLLEGES AND UNIVERSITIES', 'CAREERS AND PROFESSIONS', 'LABOR AND JOBS', 'HIRING AND PROMOTION', 'COMPUTERS AND THE INTERNET', 'JOURNALISM SCHOOLS']"
